id_personne,code_dept_naiss,code_lim_jur,code_pays_naiss,code_pays_nat_1,code_sit_familiale,intitule_lieu_naissance
2004541112,NULL,NULL,FR,FR,07,
2004541932,NULL,NULL,FR,FR,99,
2004543492,NULL,NULL,FR,FR,02,
2004544082,NULL,NULL,FR,FR,02,
2004544412,NULL,NULL,FR,FR,99,
2004544662,NULL,NULL,FR,FR,02,
2004544782,NULL,NULL,FR,FR,02,
2004544962,NULL,NULL,FR,FR,02,
2004545192,NULL,NULL,FR,FR,07,OUJDA MAROC
2004546402,NULL,NULL,FR,FR,99,
2004546452,NULL,NULL,FR,FR,02,
2004546672,NULL,NULL,DZ,FR,02,SIDI BEL ABBES
2004546832,NULL,NULL,FR,FR,02,
2004548692,NULL,NULL,FR,FR,02,
2004549042,NULL,NULL,FR,FR,01,
2004549762,NULL,NULL,FR,FR,02,
2004549862,NULL,NULL,FR,FR,99,
2004550442,NULL,NULL,FR,FR,99,
2004550472,06,NULL,FR,FR,02,GRASSE
2004550562,NULL,NULL,FR,FR,99,
2004550882,NULL,NULL,FR,FR,99,
2004551122,NULL,NULL,FR,FR,99,
2004551502,NULL,NULL,FR,FR,02,
2004551872,75,NULL,FR,FR,07,PARIS
2004552352,31,NULL,FR,FR,07,TOULOUSE
2004552682,NULL,NULL,FR,FR,99,
2004553062,11,NULL,FR,FR,01,CARCASSONNE
2004553392,13,NULL,FR,FR,03,MARSEILLE
2004553442,NULL,NULL,FR,FR,99,
2004554202,11,NULL,FR,FR,02,CARCASSONNE
2004555162,NULL,NULL,FR,NULL,02,
2004555182,NULL,NULL,FR,FR,99,
2004555292,13,NULL,FR,FR,01,MARSEILLE
2004555392,13,NULL,FR,FR,02,MARSEILLE
2004555412,NULL,NULL,FR,FR,99,
2004555562,13,NULL,FR,FR,05,SALON DE PROVENCE
2004555592,NULL,NULL,FR,FR,99,
2004555712,13,NULL,FR,FR,02,MARSEILLE
2004555812,NULL,NULL,FR,FR,07,
2004555872,NULL,NULL,FR,FR,01,
2004555942,NULL,NULL,TN,FR,02,LA GOULETTE
2004556112,NULL,NULL,FR,FR,02,
2004556442,NULL,NULL,FR,FR,02,
2004556872,51,NULL,FR,FR,02,REIMS
2004557132,NULL,NULL,FR,FR,02,
2004557752,13,NULL,FR,FR,02,MARSEILLE
2004557882,NULL,NULL,FR,FR,02,
2004557972,NULL,NULL,FR,FR,07,
2004558012,NULL,NULL,FR,FR,99,
2004559642,NULL,NULL,MA,FR,02,CASABLANCA
2004560132,34,NULL,FR,FR,02,MONTPELLIER
2004560212,NULL,NULL,DZ,FR,02,SETIF
2004560222,NULL,NULL,FR,FR,02,
2004560642,NULL,NULL,FR,FR,02,
2004560712,NULL,NULL,FR,FR,03,
2004561072,13,NULL,FR,FR,02,MARSEILLE
2004561332,84,NULL,FR,FR,02,VALREAS
2004561392,NULL,NULL,FR,FR,99,
2004561402,NULL,NULL,IT,FR,07,AOSTE
2004561442,NULL,NULL,FR,FR,02,
2004561492,13,NULL,FR,FR,03,MARSEILLE
2004562682,13,NULL,FR,FR,02,MARSEILLE
2004563592,NULL,NULL,FR,FR,99,
2004563902,NULL,NULL,DZ,FR,02,ORAN
2004563982,NULL,NULL,FR,FR,03,
2004564132,13,NULL,FR,FR,02,MARSEILLE
2004564232,NULL,NULL,FR,FR,99,
2004564502,NULL,NULL,FR,FR,02,
2004564532,34,NULL,FR,FR,02,MONTPELLIER
2004564712,13,NULL,FR,FR,05,MARSEILLE
2004564812,04,NULL,FR,FR,02,MANOSQUE
2004564952,NULL,NULL,FR,FR,02,
2004565152,NULL,NULL,FR,FR,99,
2004566512,NULL,NULL,FR,FR,99,
2004566662,13,NULL,FR,FR,03,AIX EN PROVENCE
2004567442,NULL,NULL,FR,FR,99,
2004567672,NULL,NULL,FR,FR,99,
2004567682,NULL,NULL,FR,FR,99,
2004568682,13,NULL,FR,FR,04,AIX EN PROVENCE
2004568842,69,NULL,FR,NULL,07,LYON
2004569042,NULL,NULL,FR,FR,99,
2004569132,42,NULL,FR,FR,02,ST ETIENNE
2004569222,NULL,NULL,FR,FR,99,
2004569422,NULL,NULL,FR,FR,01,
2004570222,NULL,NULL,DZ,FR,02,ALGER ALGERIE
2004570972,NULL,NULL,FR,FR,02,
2004570992,NULL,NULL,FR,FR,02,
2004571662,63,NULL,FR,FR,02,PONTAUMUR
2004571762,13,NULL,FR,FR,02,MARSEILLE
2004571852,13,NULL,FR,FR,01,MIRAMAS
2004571922,NULL,NULL,FR,FR,02,
2004572112,NULL,NULL,FR,FR,02,
2004572122,13,NULL,FR,FR,07,MARSEILLE
2004572432,NULL,NULL,FR,FR,02,
2004572502,NULL,NULL,FR,FR,01,
2004572852,NULL,NULL,FR,FR,02,
2004573362,NULL,NULL,FR,FR,01,
2004573672,NULL,NULL,FR,FR,03,
2004573782,84,NULL,FR,FR,02,AVIGNON
2004573862,NULL,NULL,FR,FR,02,
2004574032,NULL,NULL,FR,FR,99,
2004574112,NULL,NULL,FR,FR,02,
2004574372,13,NULL,FR,FR,02,SALON DE PROVENCE
2004574482,NULL,NULL,FR,FR,99,
2004575132,NULL,NULL,FR,FR,99,
2004575272,NULL,NULL,FR,FR,99,
2004575442,83,NULL,FR,FR,02,DRAGUIGNAN
2004576672,13,NULL,FR,FR,02,MARTIGUES
2004576762,NULL,NULL,FR,FR,99,
2004577232,NULL,NULL,FR,FR,02,
2004577902,NULL,NULL,FR,FR,99,
2004578002,13,NULL,FR,FR,03,MARIGNANE
2004580632,NULL,NULL,FR,FR,02,
2004581372,31,NULL,FR,FR,02,TOULOUSE
2004581532,NULL,NULL,FR,FR,01,
2004582092,31,NULL,FR,FR,02,TOULOUSE
2004582612,11,NULL,FR,FR,02,CARCASSONNE
2004582632,30,NULL,FR,FR,03,NIMES
2004583632,NULL,NULL,FR,FR,02,
2004584132,NULL,NULL,FR,FR,06,AJACCIO
2004584822,NULL,NULL,FR,FR,02,
2004585332,NULL,NULL,FR,FR,01,
2004585592,NULL,NULL,FR,FR,02,
2004586062,NULL,NULL,FR,FR,02,
2004586122,NULL,NULL,FR,FR,04,
2004586712,NULL,NULL,FR,FR,01,
2004588142,48,NULL,FR,FR,02,LE BORN
2004588462,NULL,NULL,FR,FR,99,
2004588732,NULL,NULL,FR,FR,99,
2004589022,NULL,NULL,FR,FR,99,
2004589832,NULL,NULL,FR,FR,01,
2004590112,30,NULL,FR,FR,02,NIMES
2004590132,NULL,NULL,FR,FR,01,
2004591982,NULL,NULL,FR,FR,02,
2004593302,NULL,NULL,FR,FR,99,
2004593682,NULL,NULL,FR,FR,99,
2004594492,30,NULL,FR,FR,02,NIMES
2004594612,NULL,NULL,FR,FR,99,
2004594762,11,NULL,FR,FR,02,NARBONNE
2004594852,59,NULL,FR,FR,02,COMINES
2004595932,NULL,NULL,FR,FR,99,
2004596032,30,NULL,FR,FR,02,ALES
2004596402,NULL,NULL,FR,FR,02,
2004596522,NULL,NULL,FR,FR,07,OULED MIMOUN
2004597022,82,NULL,FR,FR,02,MONTECH
2004597102,31,NULL,FR,FR,02,TOULOUSE
2004598372,NULL,NULL,FR,FR,99,
2004598482,31,NULL,FR,FR,01,TOULOUSE
2004599412,NULL,NULL,FR,FR,01,
2004599572,12,NULL,FR,FR,03,RODEZ
2004599872,NULL,NULL,FR,FR,01,
2004600692,75,NULL,FR,FR,02,PARIS 09
2004600812,31,NULL,FR,FR,06,TOULOUSE
2004600992,NULL,NULL,FR,FR,99,
2004601332,31,NULL,FR,FR,02,TOULOUSE
2004601852,NULL,NULL,FR,FR,99,
2004602232,31,NULL,FR,FR,04,TOULOUSE
2004602382,31,NULL,FR,FR,03,TOULOUSE
2004603432,NULL,NULL,FR,FR,01,
2004603972,31,NULL,FR,FR,06,TOULOUSE
2004604512,NULL,NULL,FR,FR,02,
2004605342,31,NULL,FR,FR,02,TOULOUSE
2004605562,NULL,NULL,FR,FR,99,
2004606862,NULL,NULL,FR,FR,99,
2004607152,66,NULL,FR,FR,02,ILLE SUR TET
2004607332,NULL,NULL,FR,FR,99,
2004608082,33,NULL,FR,FR,02,BORDEAUX
2004608922,NULL,NULL,FR,FR,02,
2004609402,33,NULL,FR,FR,02,BORDEAUX
2004610472,NULL,NULL,FR,FR,99,
2004612222,NULL,NULL,FR,FR,02,
2004612322,34,NULL,FR,FR,03,MONTPELLIER
2004612532,NULL,NULL,FR,FR,02,
2004612882,NULL,NULL,FR,FR,02,
2004613652,NULL,NULL,FR,FR,99,
2004613982,34,NULL,FR,FR,07,MONTPELLIER
2004615232,NULL,NULL,FR,FR,01,
2004615812,84,NULL,FR,FR,02,CARPENTRAS
2004616712,11,NULL,FR,FR,01,NARBONNE
2004617172,NULL,NULL,FR,NULL,02,
2004618282,34,NULL,FR,FR,02,BEZIERS
2004618662,34,NULL,FR,FR,02,BEZIERS
2004619062,34,NULL,FR,FR,02,BEDARIEUX
2004619652,34,NULL,FR,FR,02,MONTPELLIER
2004620202,94,NULL,FR,FR,02,CRETEIL
2004622322,NULL,NULL,FR,FR,02,
2004622692,69,NULL,FR,FR,02,AMPLEPUIS
2004622752,NULL,NULL,FR,FR,02,
2004623282,NULL,NULL,FR,FR,99,
2004624122,NULL,NULL,FR,FR,02,
2004627582,NULL,NULL,FR,FR,99,
2004629202,NULL,NULL,FR,FR,99,
2004629412,NULL,NULL,FR,FR,02,
2004629432,NULL,NULL,FR,FR,99,
2004630312,2B,NULL,FR,FR,02,CALVI
2004631312,NULL,NULL,FR,FR,02,
2004632082,54,NULL,FR,FR,07,CHAMPIGNEULLES
2004632782,54,NULL,FR,FR,02,AMENONCOURT
2004632862,NULL,NULL,FR,FR,02,
2004633032,NULL,NULL,FR,FR,01,
2004633942,NULL,NULL,FR,FR,04,
2004634182,29,NULL,FR,FR,03,LANDERNEAU
2004635652,57,NULL,FR,FR,07,BOULAY MOSELLE
2004636262,34,NULL,FR,FR,02,SETE
2004638362,59,NULL,FR,FR,07,ESWARS
2004638772,59,NULL,FR,FR,03,TOURCOING
2004639762,NULL,NULL,FR,FR,99,
2004641772,92,NULL,FR,FR,02,PUTEAUX
2004644502,NULL,NULL,FR,FR,01,
2004644962,NULL,NULL,FR,FR,01,
2004645552,69,NULL,FR,FR,99,LYON
2004645642,NULL,NULL,FR,FR,02,
2004646202,64,NULL,FR,FR,02,PAU
2004646852,65,NULL,FR,FR,02,TARBES
2004647052,65,NULL,FR,FR,02,IBOS
2004648062,18,NULL,FR,FR,07,BOURGES
2004648812,NULL,NULL,FR,FR,03,
2004649152,NULL,NULL,FR,FR,01,
2004649412,75,NULL,FR,FR,03,PARIS
2004650252,NULL,NULL,FR,FR,02,
2004650512,NULL,NULL,FR,FR,03,
2004650742,NULL,NULL,FR,FR,02,
2004651192,NULL,NULL,FR,FR,02,
2004652322,NULL,NULL,FR,FR,02,
2004653642,67,NULL,FR,FR,01,WISSEMBOURG
2004653762,67,NULL,FR,FR,01,HAGUENNEAU
2004654772,54,NULL,FR,FR,02,NANCY
2004654962,68,NULL,FR,FR,02,ST LOUIS
2004657342,NULL,NULL,FR,FR,02,
2004658922,NULL,NULL,FR,FR,99,
2004659552,71,NULL,FR,FR,02,LE CREUZOT
2004661112,48,NULL,FR,FR,02,ST ETIENNE DU VALDONNEZ
2004662382,42,NULL,FR,FR,03,SAINT ETIENNE
2004662392,30,NULL,FR,FR,02,ALES
2004662492,92,NULL,FR,FR,01,NEUILLY SUR SEINE
2004663272,NULL,NULL,FR,FR,07,
2004663312,NULL,NULL,FR,FR,02,
2004664422,NULL,NULL,FR,FR,02,
2004664732,NULL,NULL,TN,FR,02,TUNIS
2004664962,76,NULL,FR,FR,02,HAUTOT L AUVRAY
2004666372,NULL,NULL,FR,FR,07,
2004667002,88,NULL,FR,FR,07,AMBACOURT
2004667202,NULL,NULL,FR,FR,99,
2004667872,NULL,NULL,FR,FR,01,
2004667882,34,NULL,FR,FR,02,BEZIERS
2004668872,NULL,NULL,FR,FR,02,
2004669592,NULL,NULL,FR,FR,02,
2004671322,49,NULL,FR,FR,03,SAUMUR
2004671542,81,NULL,FR,FR,01,CARMAUX
2004671842,NULL,NULL,FR,FR,99,
2004672252,40,NULL,FR,FR,02,DAX
2004672422,NULL,NULL,FR,FR,01,
2004672822,NULL,NULL,FR,FR,01,
2004672932,NULL,NULL,FR,FR,02,
2004672952,83,NULL,FR,FR,02,TOULON
2004674152,83,NULL,FR,FR,02,TOULON
2004674262,29,NULL,FR,FR,01,BREST
2004674712,NULL,NULL,FR,FR,99,
2004675162,16,NULL,FR,FR,07,COGNAC
2004675492,83,NULL,FR,FR,03,TOULON
2004675772,NULL,NULL,FR,FR,01,
2004675952,83,NULL,FR,FR,02,STE MAXIME
2004676352,21,NULL,FR,FR,07,DIJON
2004676582,NULL,NULL,TN,FR,02,FERREVILLE
2004677372,NULL,NULL,FR,FR,02,
2004677992,NULL,NULL,FR,FR,07,
2004678072,83,NULL,FR,FR,03,TOULON
2004678262,NULL,NULL,FR,FR,99,
2004678382,75,NULL,FR,FR,02,PARIS
2004678702,NULL,NULL,GA,FR,07,LIBREVILLE
2004679532,83,NULL,FR,FR,01,TOULON
2004679762,25,NULL,FR,FR,02,PONTARLIER
2004680382,NULL,NULL,FR,FR,02,
2004680432,NULL,NULL,FR,FR,99,
2004680892,NULL,NULL,FR,FR,02,
2004681062,NULL,NULL,FR,FR,02,
2004681402,83,NULL,FR,FR,02,LA SEYNE SUR MER
2004681452,NULL,NULL,FR,FR,02,
2004681582,NULL,NULL,FR,FR,02,
2004682672,NULL,NULL,FR,FR,02,
2004683132,84,NULL,FR,FR,03,AVIGNON
2004683662,34,NULL,FR,FR,07,MARSEILLAN
2004683682,NULL,NULL,FR,FR,02,
2004684282,62,NULL,FR,FR,07,LENS
2004684772,30,NULL,FR,FR,02,MARGUERITTES
2004685452,NULL,NULL,FR,FR,02,
2004686192,NULL,NULL,DE,FR,02,BAIERSBRONN
2004687612,NULL,NULL,FR,FR,02,
2004689732,92,NULL,FR,FR,02,BOURG LA REINE
2004690072,91,NULL,FR,FR,03,EVRY
2004691902,91,NULL,FR,FR,01,JUVISY SUR ORGE
2004692652,NULL,NULL,FR,FR,99,
2004693322,NULL,NULL,DZ,FR,02,ORAN
2004693902,92,NULL,FR,FR,02,CLICHY
2004694122,NULL,NULL,FR,FR,01,
2004695482,NULL,NULL,FR,FR,02,
2004695532,NULL,NULL,FR,FR,99,
2004696082,35,NULL,FR,FR,02,GUICHEN
2004696362,NULL,NULL,FR,FR,02,
2004697162,75,NULL,FR,FR,02,PARIS
2004697322,32,NULL,FR,FR,07,MONTLEON D ARMAGNAC
2004697902,NULL,NULL,DZ,FR,06,ORAN
2004698662,NULL,NULL,FR,FR,02,
2004699342,NULL,NULL,FR,FR,02,
2004700002,NULL,NULL,FR,FR,02,
2004700032,13,NULL,FR,FR,02,MARSEILLE
2004700082,NULL,NULL,FR,FR,99,
2004700302,NULL,NULL,FR,FR,02,
2004700622,NULL,NULL,FR,FR,99,
2004702132,NULL,NULL,FR,FR,99,
2004703482,NULL,NULL,FR,FR,02,
2004703582,NULL,NULL,FR,FR,02,
2004704132,NULL,NULL,FR,FR,99,
2004705582,56,NULL,FR,FR,02,LORIENT
2004706202,59,NULL,FR,FR,01,CAMBRAI
2004706582,NULL,NULL,FR,FR,02,
2004707142,NULL,NULL,FR,FR,01,
2004708202,NULL,NULL,FR,FR,01,
2004709422,86,NULL,FR,FR,02,LOUDUN
2004709542,76,NULL,FR,FR,05,LE HAVRE
2004711772,NULL,NULL,FR,FR,02,
2004711862,NULL,NULL,FR,FR,02,
2004711872,NULL,NULL,FR,FR,02,VIEUX HABITANT
2004713052,NULL,NULL,FR,FR,99,
2004713302,13,NULL,FR,FR,03,MARIGNANE
2004713382,NULL,NULL,FR,FR,99,
2004714812,NULL,NULL,FR,FR,02,
2004716282,NULL,NULL,FR,FR,99,
2004717602,NULL,NULL,FR,FR,99,
2004717722,NULL,NULL,FR,FR,02,
2004717732,NULL,NULL,FR,FR,03,
2004718102,31,NULL,FR,FR,03,TOULOUSE
2004718512,39,NULL,FR,FR,02,CHAMPAGNOLE
2004718722,NULL,NULL,FR,FR,01,
2004719282,77,NULL,FR,FR,02,MEAUX
2004719312,NULL,NULL,FR,FR,99,
2004720632,75,NULL,FR,FR,02,ST MENDE
2004721582,68,NULL,FR,FR,02,THANN
2004722212,78,NULL,FR,FR,02,HOUILLES
2004722222,NULL,NULL,FR,FR,02,
2004722372,83,NULL,FR,FR,02,OLLIOULES
2004722482,NULL,NULL,FR,FR,99,
2004722942,54,NULL,FR,FR,02,ST MARCEL
2004723082,83,NULL,FR,FR,03,TOULON
2004723372,NULL,NULL,FR,FR,03,
2004723692,13,NULL,FR,FR,02,
2004724652,NULL,NULL,FR,FR,99,
2004724742,NULL,NULL,FR,FR,02,
2004725112,NULL,NULL,FR,FR,02,
2004725172,NULL,NULL,FR,FR,03,
2004725302,69,NULL,FR,FR,02,LYON 04
2004725722,NULL,NULL,DE,FR,02,BOLANDEN
2004725792,NULL,NULL,FR,FR,99,
2004727072,NULL,NULL,FR,FR,99,
2004727132,06,NULL,FR,FR,02,CANNES
2004730382,NULL,NULL,FR,FR,99,
2004730972,NULL,NULL,FR,FR,99,
2004731332,59,NULL,FR,FR,02,MARC EN BAREUL
2004731492,65,NULL,FR,FR,03,TARBES
2004731842,NULL,NULL,FR,FR,02,
2004733232,34,NULL,FR,FR,02,MONTPELLIER
2004735112,NULL,NULL,FR,FR,02,
2004735902,09,NULL,FR,FR,03,ST GIRONS
2004736822,09,NULL,FR,FR,02,LAVELANET
2004737352,NULL,NULL,FR,FR,06,
2004737452,NULL,NULL,FR,FR,01,
2004737742,NULL,NULL,FR,FR,03,
2004740312,NULL,NULL,FR,FR,02,
2004740692,NULL,NULL,FR,FR,02,
2004741122,NULL,NULL,FR,FR,03,
2004741352,NULL,NULL,FR,FR,02,
2004741452,NULL,NULL,FR,FR,99,
2004743012,NULL,NULL,FR,FR,02,
2004743372,83,NULL,FR,FR,03,TOULON
2004744252,NULL,NULL,FR,FR,02,
2004744612,70,NULL,FR,FR,04,LUXEUIL LES BAINS
2004744662,34,NULL,FR,FR,02,BEZIERS
2004745612,NULL,NULL,FR,FR,02,
2004746812,NULL,NULL,FR,FR,99,
2004747172,NULL,NULL,FR,FR,02,
2004748262,92,NULL,FR,FR,02,SURESNES
2004748342,77,NULL,FR,FR,02,ST GERMAIN LAVAL
2004748432,06,NULL,FR,FR,02,NICE
2004750122,NULL,NULL,FR,FR,99,
2004750512,NULL,NULL,FR,FR,02,
2004752012,NULL,NULL,FR,FR,99,
2004752932,NULL,NULL,FR,FR,02,
2004753452,NULL,NULL,FR,FR,02,
2004753682,45,NULL,FR,FR,01,ORLEANS
2004753762,34,NULL,FR,FR,07,FELINES MINERVOIS
2004754742,62,NULL,FR,FR,05,ARRAS
2004755282,13,NULL,FR,FR,02,LA CIOTAT
2004755312,75,NULL,FR,FR,06,PARIS
2004756042,NULL,NULL,FR,FR,02,
2004756662,54,NULL,FR,FR,02,MONT ST MARTIN
2004757472,NULL,NULL,FR,FR,01,LILLE
2004759932,NULL,NULL,FR,FR,02,
2004760002,NULL,NULL,DZ,FR,02,ARZEW
2004760072,NULL,NULL,FR,FR,99,
2004760922,81,NULL,FR,FR,02,ALBI
2004760952,NULL,NULL,FR,FR,02,
2004761142,69,NULL,FR,FR,02,OULLINS
2004761292,67,NULL,FR,FR,02,STRASBOURG
2004762772,NULL,NULL,FR,FR,99,
2004764602,NULL,NULL,FR,FR,99,
2004766142,NULL,NULL,FR,FR,04,
2004766892,NULL,NULL,FR,FR,99,
2004767712,42,NULL,FR,FR,02,ST CHAMOND
2004768032,NULL,NULL,FR,FR,02,
2004773302,74,NULL,FR,FR,02,AMBILLY
2004773602,43,NULL,FR,FR,02,CHADRAC
2004774212,NULL,NULL,FR,FR,07,
2004774582,NULL,NULL,FR,FR,02,
2004775602,80,NULL,FR,FR,02,MONTDIDIER
2004775932,NULL,NULL,FR,FR,02,
2004775962,13,NULL,FR,FR,01,MARSEILLE
2004776712,11,NULL,FR,FR,02,QUILLAN
2004777452,NULL,NULL,FR,FR,02,
2004778412,31,NULL,FR,FR,01,TOULOUSE
2004778442,NULL,NULL,FR,FR,99,
2004779132,60,NULL,FR,FR,03,SENLIS
2004779892,NULL,NULL,FR,FR,02,
2004780982,NULL,NULL,KR,FR,03,SEOUL
2004781102,09,NULL,FR,FR,02,LAVELANET
2004783462,NULL,NULL,FR,FR,02,
2004784112,81,NULL,FR,FR,02,MAZAMET
2004784692,54,NULL,FR,FR,06,NANCY
2004786582,NULL,NULL,FR,FR,05,
2004787482,NULL,NULL,FR,FR,05,
2004787562,NULL,NULL,FR,FR,02,
2004787922,65,NULL,FR,FR,01,TARBES
2004788852,45,NULL,FR,FR,02,ORLEANS
2004789952,13,NULL,FR,FR,02,ROGNAC
2004790362,25,NULL,FR,FR,02,PONTARLIER
2004790372,NULL,NULL,FR,FR,02,
2004790752,66,NULL,FR,FR,01,PERPIGNAN
2004790972,83,NULL,FR,FR,07,BRIGNOLES
2004791332,54,NULL,FR,FR,02,LAXOU
2004791662,83,NULL,FR,FR,05,BRIGNOLES
2004793362,08,NULL,FR,FR,01,CHARLEVILLE MEZIERES
2004793442,NULL,NULL,FR,FR,02,
2004793542,85,NULL,FR,FR,06,ST GILLES CROIX DE VIE
2004794552,NULL,NULL,MA,FR,07,CASABLANCA
2004794782,NULL,NULL,FR,FR,02,
2004795162,NULL,NULL,FR,FR,02,
2004796072,13,NULL,FR,FR,03,MARSEILLE
2004796192,NULL,NULL,FR,FR,02,
2004796202,NULL,NULL,FR,FR,02,
2004796382,NULL,NULL,FR,FR,02,
2004796982,NULL,NULL,FR,FR,02,
2004797322,NULL,NULL,FR,FR,02,
2004798002,NULL,NULL,FR,FR,01,
2004798432,NULL,NULL,FR,FR,99,
2004798512,NULL,NULL,FR,NULL,07,
2004798532,28,NULL,FR,FR,02,LUCE
2004799292,13,NULL,FR,FR,02,ROGNAC
2004799472,NULL,NULL,FR,FR,02,
2004800082,NULL,NULL,FR,FR,02,
2004800182,NULL,NULL,FR,FR,03,
2004800592,NULL,NULL,FR,FR,02,
2004800912,55,NULL,FR,FR,03,VERDUN
2004802172,83,NULL,FR,FR,01,TOULON
2004802472,84,NULL,FR,FR,02,CARPENTRAS
2004803622,84,NULL,FR,FR,03,AVIGNON
2004804472,NULL,NULL,FR,FR,02,
2004804882,06,NULL,FR,FR,02,NICE
2004804992,83,NULL,FR,FR,02,SEILLANS
2004805682,NULL,NULL,FR,FR,01,
2004806072,NULL,NULL,FR,FR,02,
2004806282,57,NULL,FR,FR,02,METZ
2004806542,NULL,NULL,FR,FR,02,
2004806732,92,NULL,FR,FR,02,CHATENAY MALABRY
2004807162,NULL,NULL,FR,FR,99,
2004807282,NULL,NULL,FR,FR,05,
2004807592,NULL,NULL,FR,FR,99,
2004807672,NULL,NULL,FR,FR,02,
2004808532,64,NULL,FR,FR,06,PAU
2004810022,NULL,NULL,FR,FR,99,
2004810462,NULL,NULL,FR,FR,02,
2004810612,33,NULL,FR,FR,07,GUJAN MESTRAS
2004811232,16,NULL,FR,FR,05,COGNAC
2004811572,NULL,NULL,FR,FR,02,
2004812072,92,NULL,FR,FR,02,BOULOGNE BILLANCOURT
2004812262,NULL,NULL,FR,FR,03,
2004812342,NULL,NULL,FR,FR,02,
2004812642,NULL,NULL,FR,FR,02,
2004813752,NULL,NULL,FR,FR,02,
2004814392,NULL,NULL,FR,FR,02,
2004814442,27,NULL,FR,FR,03,PERRIERS LA CAMPAGNE
2004816262,NULL,NULL,FR,FR,99,
2004816642,NULL,NULL,DZ,FR,02,SIDI BEL ABES
2004817962,NULL,NULL,FR,FR,02,
2004818472,NULL,NULL,FR,FR,03,
2004818562,NULL,NULL,FR,FR,02,
2004819172,NULL,NULL,FR,FR,02,
2004820112,NULL,NULL,FR,FR,02,
2004821582,83,NULL,FR,FR,07,OLLIOULES
2004821772,NULL,NULL,FR,FR,02,
2004821852,NULL,NULL,FR,FR,99,
2004823202,NULL,NULL,FR,FR,99,
2004823412,84,NULL,FR,FR,02,ORANGE
2004823662,83,NULL,FR,FR,02,TOULON
2004825452,61,NULL,FR,FR,01,FLERS
2004827062,NULL,NULL,FR,FR,99,
2004829102,NULL,NULL,FR,FR,03,
2004829202,NULL,NULL,DZ,FR,02,BLIDA
2004829772,NULL,NULL,FR,FR,02,
2004830012,NULL,NULL,FR,FR,99,
2004831422,NULL,NULL,FR,FR,02,
2004831652,NULL,NULL,FR,FR,99,
2004832542,NULL,NULL,FR,FR,02,
2004834222,34,NULL,FR,FR,02,SETE
2004834582,30,NULL,FR,FR,02,SOMMIERES
2004835012,NULL,NULL,FR,FR,02,
2004835952,NULL,NULL,FR,FR,01,
2004837582,NULL,NULL,FR,FR,02,
2004837602,NULL,NULL,FR,FR,99,
2004840092,NULL,NULL,FR,FR,01,
2004841592,NULL,NULL,FR,FR,02,
2004842312,NULL,NULL,FR,FR,01,
2004847372,NULL,NULL,FR,FR,02,
2004847952,NULL,NULL,FR,FR,01,
2004848332,NULL,NULL,FR,FR,02,
2004849252,06,NULL,FR,FR,02,ANTIBES
2004850812,NULL,NULL,FR,FR,01,
2004851992,NULL,NULL,FR,FR,02,
2004853712,NULL,NULL,FR,FR,01,
2004854692,NULL,NULL,FR,FR,02,
2004856932,NULL,NULL,FR,FR,07,
2004857192,NULL,NULL,FR,FR,99,
2004858112,13,NULL,FR,FR,02,MARSEILLE
2004859692,75,NULL,FR,FR,03,PARIS 14
2004860192,NULL,NULL,FR,FR,02,
2004860452,NULL,NULL,PT,FR,07,MONTEREDONDO
2004860872,48,NULL,FR,FR,02,LANGOGNE
2004861022,NULL,NULL,FR,FR,99,
2004861112,NULL,NULL,FR,FR,99,
2004861782,NULL,NULL,FR,FR,02,
2004861872,10,NULL,FR,FR,01,NOGENT SUR SEINE
2004863512,56,NULL,FR,FR,07,PLOERDUT
2004865242,08,NULL,FR,FR,02,CHARLEVILLE MEZIERE
2004867852,NULL,NULL,FR,FR,05,
2004867882,NULL,NULL,FR,FR,02,
2004868392,NULL,NULL,FR,FR,02,
2004869502,29,NULL,FR,FR,01,BREST
2004870372,93,NULL,FR,FR,03,MONTREUIL
2004871182,91,NULL,FR,FR,02,LONGJUMEAU
2004872082,NULL,NULL,FR,NULL,01,
2004874022,49,NULL,FR,FR,02,SAUMUR
2004875252,NULL,NULL,FR,FR,01,
2004875312,50,NULL,FR,FR,06,COUTANCES
2004876212,77,NULL,FR,FR,02,MELUN
2004879562,95,NULL,FR,FR,05,BEZONS
2004881122,NULL,NULL,FR,FR,07,
2004883812,971,NULL,FR,FR,01,TROIS RIVIERES
2004886702,94,NULL,FR,FR,02,VILLENEUVE ST GEORGES
2004887512,35,NULL,FR,FR,02,REDON
2004890372,NULL,NULL,FR,FR,01,
2004890922,14,NULL,FR,FR,02,CAEN
2004891592,NULL,NULL,FR,FR,02,
2004891922,NULL,NULL,FR,FR,02,
2004892332,29,NULL,FR,FR,02,BREST
2004892942,NULL,NULL,FR,FR,07,
2004893632,NULL,NULL,FR,FR,05,
2004895082,NULL,NULL,FR,FR,02,
2004896512,NULL,NULL,FR,FR,05,
2004900562,75,NULL,FR,FR,01,PARIS 18
2004900962,NULL,NULL,FR,FR,02,
2004901852,NULL,NULL,FR,FR,02,
2004902642,93,NULL,FR,FR,02,DUGNY
2004903282,95,NULL,FR,FR,03,ARGENTEUIL
2004903312,22,NULL,FR,FR,02,LE CAMBOUT
2004903392,92,NULL,FR,FR,02,BOULOGNE BILLANCOURT
2004907132,NULL,NULL,FR,FR,02,BASSE TERRE
2004908962,NULL,NULL,FR,FR,01,
